ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
128,Central Florida,,Abby Hansen,Graduate Student,"Phoenix, Ariz.",Desert Vista,Oregon,6-5,Middle Blocker,9,https://ucfknights.com/sports/volleyball/roster/season/2023/player/abby-hansen,2023
128,Central Florida,,Avah Armour,Freshman,"Manitou Springs, Colo.",Rampart,,6-5,Outside Hitter,10,https://ucfknights.com/sports/volleyball/roster/season/2023/player/avah-armour,2023
128,Central Florida,,Katelyn Grimes,Junior,"Lebanon, Ohio",Cincinnati Hills Christian Academy,,5-6,Libero/Defensive Specialist,11,https://ucfknights.com/sports/volleyball/roster/season/2023/player/katelyn-grimes,2023
128,Central Florida,,Heidi Bonde,Junior,"Minooka, Ill.",Minooka Community,,6-4,Outside Hitter,12,https://ucfknights.com/sports/volleyball/roster/season/2023/player/heidi-bonde,2023
128,Central Florida,,Lauren Clark,Graduate Student,"Champlin, Minn.",Champlin Park,FGCU / Penn State,6-0,Outside Hitter,13,https://ucfknights.com/sports/volleyball/roster/season/2023/player/lauren-clark,2023
128,Central Florida,,Claudia Dillon,Graduate Student,"Evergreen, Colo.",Evergreen,Missouri,6-2,Middle Blocker,15,https://ucfknights.com/sports/volleyball/roster/season/2023/player/claudia-dillon,2023
128,Central Florida,,Renee Ralls,Sophomore,"Orlando, Fla.",Lake Highland Prep,,5-11,Defensive Specialist/Setter,18,https://ucfknights.com/sports/volleyball/roster/season/2023/player/renee-ralls,2023
128,Central Florida,,Britt Carlson,Redshirt Freshman,"Woodbury, Minn.",East Ridge HS,Washington State,6-4,Outside Hitter,23,https://ucfknights.com/sports/volleyball/roster/season/2023/player/britt-carlson,2023
128,Central Florida,,Emily Wilson,Junior,"Estero, Fla.",Joliet Catholic Academy,San Diego,6-3,Outside Hitter,26,https://ucfknights.com/sports/volleyball/roster/season/2023/player/emily-wilson,2023
156,Colorado St.,,Malaya Jones,"R-JR.","SANTA ANA, CALIF.","SANTA MARGARITA",,"6' 0''","MB",1,https://csurams.com/sports/womens-volleyball/roster/malaya-jones/12491,2023
156,Colorado St.,,Annie Sullivan,"GR.","RICHARDSON, TEXAS","JJ PEARCE",,"6' 1''","OH",2,https://csurams.com/sports/womens-volleyball/roster/annie-sullivan/12499,2023
156,Colorado St.,,Barrett Power,"SR.","LINCOLN, NEB.","LINCOLN CHRISTIAN SCHOOL",,"5' 9''","S",3,https://csurams.com/sports/womens-volleyball/roster/barrett-power/12496,2023
156,Colorado St.,,Emery Herman,"SR.","GEORGETOWN, TEXAS","GEORGETOWN",,"6' 0''","S",4,https://csurams.com/sports/womens-volleyball/roster/emery-herman/12537,2023
156,Colorado St.,,Taylor Pagan,"FR.","PEMBROKE PINES, FLA.","MATER LAKES ACADEMY",,"6' 1''","OH",8,https://csurams.com/sports/womens-volleyball/roster/taylor-pagan/12669,2023
156,Colorado St.,,Naeemah Weathers,"SR.","COLORADO SPRINGS, COLO.","PALMER RIDGE",,"6' 1''","MB",9,https://csurams.com/sports/womens-volleyball/roster/naeemah-weathers/12500,2023
156,Colorado St.,,Anna Porter,"GR.","ATLANTA, GEORGIA","ST. PIUS X CATHOLIC HS",,"5' 8''","L/DS",10,https://csurams.com/sports/womens-volleyball/roster/anna-porter/12650,2023
156,Colorado St.,,Jazen DeBina,"R-FR.","LAS VEGAS, NEV.","LIBERTY",,"6' 0''","MB",13,https://csurams.com/sports/womens-volleyball/roster/jazen-debina/12488,2023
156,Colorado St.,,Alyssa Groves,"SR.","SLAYTON, MINN.","MURRAY COUNTY CENTRAL",,"6' 4''","OPP",14,https://csurams.com/sports/womens-volleyball/roster/alyssa-groves/12490,2023
156,Colorado St.,,Kennedy Stanford,"SR.","GRAND PRAIRIE, TEXAS","LAMAR",,"5' 10''","OH",17,https://csurams.com/sports/womens-volleyball/roster/kennedy-stanford/12498,2023
156,Colorado St.,,Kate Yoshimoto,"R-SO.","HONOLULU, HAWAII","PUNAHOU SCHOOL",,"5' 2''","DS",18,https://csurams.com/sports/womens-volleyball/roster/kate-yoshimoto/12501,2023
156,Colorado St.,,Delaney McIntosh,"R-FR.","MADISON, WIS.","VERONA AREA",,"5' 10''","DS",22,https://csurams.com/sports/womens-volleyball/roster/delaney-mcintosh/12494,2023
156,Colorado St.,,Kekua Richards,"FR.","PA'IA, MAUI, HAWAII","SEABURY HALL",,"6' 7''","MB",33,https://csurams.com/sports/womens-volleyball/roster/kekua-richards/12668,2023
156,Colorado St.,,Karina Leber,"SR.","TREVOR, WIS.","WILMOT UNION",,"6' 3''","MB",42,https://csurams.com/sports/womens-volleyball/roster/karina-leber/12493,2023
156,Colorado St.,,Ruby Kayser,"SR.","CANBY, ORE.","CANBY",,"5' 8''","DS",49,https://csurams.com/sports/womens-volleyball/roster/ruby-kayser/12492,2023
173,Davidson,,Xuan Nguyen,Jr.,"Plano, Texas",Lebanon Trail High School,,5' 5'',S,1,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/xuan-nguyen/9517,2023
173,Davidson,,Jackie Bardin,So.,"Washington, D.C.",Flint Hill High School,,5' 11'',OH,2,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/jackie-bardin/9509,2023
173,Davidson,,Jessie Doyal,Sr.,"Peachtree City, Ga.",McIntosh,,5' 10'',S,4,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/jessie%20-doyal/9513,2023
173,Davidson,,Isabella Perry,Jr.,"Fort Myers, Fla.",Fort Myers High School,,5' 11'',OH,5,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/isabella-perry/9519,2023
173,Davidson,,Emma Slusser,So.,"Cottage Grove, Minn.",Park High School,,6' 1'',OPP,6,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/emma-slusser/9520,2023
173,Davidson,,Jan Marie Duhaylungsod,So.,"North Las Vegas, Nev.",Rancho High School,,5' 2'',S,7,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/jan%20marie-duhaylungsod/9514,2023
173,Davidson,,Sophia Hritz,Sr.,"Sarasota, Fla.",Cardinal Mooney,,5' 8'',DS/L,8,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/sophia-hritz/9515,2023
173,Davidson,,Isabel Decker,Jr.,"La Grange, Ill.",Nazareth Academy,,6' 0'',OH,10,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/isabel-decker/9512,2023
173,Davidson,,Bella Brady,Sr.,"Winter Park, Fla.",Trinity Prep,,5' 4'',L,11,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/bella-brady/9510,2023
173,Davidson,,Jordan Hummel,So.,"North Tonawanda, NY",St. Mary's of Lancaster,,5' 6'',DS/L,12,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/jordan-hummel/9516,2023
173,Davidson,,Mia Compas,Fr.,"Carlsbad, Calif.",Cathedral Catholic,,6' 1'',MB,14,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/mia-compas/9522,2023
173,Davidson,,Sola Omonije,Sr.,"The Colony, Texas",Greenhill School,,6' 0'',MB,15,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/sola-omonije/9518,2023
173,Davidson,,Kayla Davis,So.,"Prosper, Texas",Davis Academy,,6' 0'',MB,16,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/kayla-davis/9511,2023
173,Davidson,,Anna Withee,So.,"Atlanta, Ga.",Lakeside High School,,6' 1'',OH,18,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/anna-withee/9521,2023
173,Davidson,,Elena Garcia-Guerrios,Fr.,"Manati, Puerto Rico",Colegio Marista Manati,,6' 0'',OH,19,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/elena-garcia-guerrios/9524,2023
173,Davidson,,Melanie Tilles,Fr.,"Palos Verdes Estates, Calif.",Palos Verdes,,6' 2'',MB,20,https://www.davidsonwildcats.com/sports/womens-volleyball/roster/melanie-tilles/9523,2023
234,Florida St,,Skye Ekes,Jr.,"Sarasota, Fla.",Cardinal Mooney,,6' 1'',Right Side/Outside Hitter,1,https://seminoles.com/sports/womens-volleyball/roster/skye-ekes/6264,2023
234,Florida St,,Addi Hultquist,R-So.,"Tallahassee, Fla.",Chiles,,5' 4'',Libero,2,https://seminoles.com/sports/womens-volleyball/roster/addi-hultquist/6266,2023
234,Florida St,,Andjelija Draskovic,Gr.,"Vrnjacka Banja, Serbia",Druga Kragujevacka Gimnazija,,5' 11'',Setter,3,https://seminoles.com/sports/womens-volleyball/roster/andjelija-draskovic/6262,2023
234,Florida St,,Audrey Koenig,Jr.,"Wesley Chapel, Fla.",Bishop McLaughlin,,6' 3'',Outside Hitter,4,https://seminoles.com/sports/womens-volleyball/roster/audrey-koenig/6267,2023
234,Florida St,,Emery Dupes,Jr.,"Marietta, Ga.",Walton,,5' 6'',Libero,5,https://seminoles.com/sports/womens-volleyball/roster/emery-dupes/6263,2023
234,Florida St,,Kenna Phelan,Fr.,"Fayetteville, Arkansas",Fayetteville,,5' 7'',Setter,7,https://seminoles.com/sports/womens-volleyball/roster/kenna-phelan/6285,2023
234,Florida St,,Khori Louis,Jr.,"Tallahassee, Fla.",Florida,,6' 3'',Middle Blocker,8,https://seminoles.com/sports/womens-volleyball/roster/khori-louis/6268,2023
234,Florida St,,Audrey Rothman,So.,"Birmingham, Ala.",Spain Park,,6' 4'',Outside Hitter,9,https://seminoles.com/sports/womens-volleyball/roster/audrey-rothman/6271,2023
234,Florida St,,Maddie Snider,Fr.,"Land O' Lakes, Fla.",Sunlake,,6' 4'',Right Side Hitter,10,https://seminoles.com/sports/womens-volleyball/roster/maddie-snider/6284,2023
234,Florida St,,Kyleene Filimaua,Fr.,"Bothell, Washington",North Creek,,6' 1'',Outside Hitter,12,https://seminoles.com/sports/womens-volleyball/roster/kyleene-filimaua/6287,2023
234,Florida St,,Laila N’Diaye,So.,"Longwood, Fla.",Lake Brantley,,6' 2'',Middle Blocker,14,https://seminoles.com/sports/womens-volleyball/roster/laila-n%E2%80%99diaye/6269,2023
234,Florida St,,Sydney Conley,Sr.,"Oviedo, Fla.",Hagerty,,6' 1'',Right Side/Outside Hitter,15,https://seminoles.com/sports/womens-volleyball/roster/sydney-conley/6261,2023
234,Florida St,,Ashley Reynolds,Fr.,"Sarasota, Fla.",Pine View,,5' 10'',Setter,16,https://seminoles.com/sports/womens-volleyball/roster/ashley-reynolds/6283,2023
234,Florida St,,Greta Gelumbickas,R-Fr.,"Boca Raton, Fla.",Boca Raton,,6' 2'',Middle Blocker,17,https://seminoles.com/sports/womens-volleyball/roster/greta-gelumbickas/6265,2023
234,Florida St,,Ella Gaona,Fr.,"St. Louis, Missouri",Nerinx Hall,,5' 4'',Libero,23,https://seminoles.com/sports/womens-volleyball/roster/ella-gaona/6286,2023
234,Florida St,,Kiari Robey,Jr.,"Atlanta, Georgia",Hillgrove,,6' 2'',Middle Blocker,25,https://seminoles.com/sports/womens-volleyball/roster/kiari-robey/6288,2023
257,Georgia,,Tori Harper,So.,"Reno, Nev.",Bishop Manogue HS,,6' 2'',OPP,1,https://georgiadogs.com/sports/womens-volleyball/roster/tori-harper/7301,2023
257,Georgia,,Sophie Fischer,Sr.,"Fort Mill, S.C.",Nation Ford HS,,6' 5'',MB,2,https://georgiadogs.com/sports/womens-volleyball/roster/sophie-fischer/7299,2023
257,Georgia,,Kaiya Tyson,Fr.,"Burlington, Ontario, Canada",Corpus Christi Catholic Secondary School,,5' 10'',S,4,https://georgiadogs.com/sports/womens-volleyball/roster/kaiya-tyson/7486,2023
257,Georgia,,Makena Lim,Fr.,"Ladera Ranch, Calif.",St. Margaret's Episcopal School,,5' 4'',L/DS,5,https://georgiadogs.com/sports/womens-volleyball/roster/makena-lim/7487,2023
257,Georgia,,Bailey Cox,Jr.,"New Castle, Ind.",New Castle HS,,5' 8'',L/DS,7,https://georgiadogs.com/sports/womens-volleyball/roster/bailey-cox/7296,2023
257,Georgia,,Ceci Gooch,Fr.,"Dallas, Texas",Highland Park HS,,6' 2'',MB,8,https://georgiadogs.com/sports/womens-volleyball/roster/ceci-gooch/7488,2023
257,Georgia,,Ana Julia Bleeker,R-Fr.,"Windermere, Fla.",Windermere HS,,5' 9'',L/OH,9,https://georgiadogs.com/sports/womens-volleyball/roster/ana%20julia-bleeker/7294,2023
257,Georgia,,Estelle Haugen,So.,"Excelsior, Minn.",Southwest Christian HS,,6' 0'',OH,10,https://georgiadogs.com/sports/womens-volleyball/roster/estelle-haugen/7302,2023
257,Georgia,,Mackenzie Norris,R-Jr.,"Woodstock, Ga.",Woodstock HS,,6' 2'',MB,11,https://georgiadogs.com/sports/womens-volleyball/roster/mackenzie-norris/7303,2023
257,Georgia,,Clara Brower,Jr.,"The Woodlands, Texas",The Woodlands HS,,5' 9'',S,12,https://georgiadogs.com/sports/womens-volleyball/roster/clara-brower/7295,2023
257,Georgia,,Kaitlin Fournier,R-So.,"Elizabeth, Penn.",Elizabeth Forward HS,,6' 2'',MB,17,https://georgiadogs.com/sports/womens-volleyball/roster/kaitlin-fournier/7300,2023
257,Georgia,,Erica Staunton,Gr.,"Orland Park, Ill.",Carl Sandburg HS,,6' 1'',OH/OPP,18,https://georgiadogs.com/sports/womens-volleyball/roster/erica-staunton/7489,2023
257,Georgia,,Krista Blakely,Gr.,"Detroit, Mich.",University High School Academy,,6' 0'',RS,21,https://georgiadogs.com/sports/womens-volleyball/roster/krista-blakely/7490,2023
257,Georgia,,Ally Cavanaugh,Fr.,"Jacksonville Beach, Fla.",Bishop Kenny HS,,6' 2'',OPP,22,https://georgiadogs.com/sports/womens-volleyball/roster/ally-cavanaugh/7491,2023
257,Georgia,,Kacie Evans,Gr.,"Wadsworth, Ohio",Wadsworth HS,,5' 11'',OH,23,https://georgiadogs.com/sports/womens-volleyball/roster/kacie-evans/7298,2023
257,Georgia,,Mallory Downing,Sr.,"Winter Park, Fla.",Winter Park HS,,5' 6'',L/DS,24,https://georgiadogs.com/sports/womens-volleyball/roster/mallory-downing/7297,2023
96,Fresno State,,Hannah Waters,Sr.,"Goodyear, Ariz.",Millennium,,5' 5'',S,1,https://gobulldogs.com/sports/womens-volleyball/roster/hannah-waters/14194,2023
96,Fresno State,,Brooke Cowie,Jr.,"Scottsdale, Ariz.",Pinnacle HS,,5' 11'',S,2,https://gobulldogs.com/sports/womens-volleyball/roster/brooke-cowie/14183,2023
96,Fresno State,,Preslee Lillard,Jr.,"Rancho Cucamonga, Calif.",Rancho Cucamonga HS,,6' 2'',OH,3,https://gobulldogs.com/sports/womens-volleyball/roster/preslee-lillard/14190,2023
96,Fresno State,,Addison Haluska,So.,"Gilbert, Ariz.",Campo Verde,,6' 0'',MB,4,https://gobulldogs.com/sports/womens-volleyball/roster/addison-haluska/14187,2023
96,Fresno State,,Molly Eppright,R-Sr.,"San Luis Obispo, Calif.",San Luis Obispo HS,,5' 3'',L/DS,5,https://gobulldogs.com/sports/womens-volleyball/roster/molly-eppright/14185,2023
96,Fresno State,,Olivia Keller,R-So.,"Modesto, Calif.",Gregori,,6' 1'',OH,6,https://gobulldogs.com/sports/womens-volleyball/roster/olivia-keller/14188,2023
96,Fresno State,,Sydney Gazzaniga,Jr.,"Rancho Cucamonga, Calif.",Los Osos HS,,5' 5'',L/DS,7,https://gobulldogs.com/sports/womens-volleyball/roster/sydney-gazzaniga/14186,2023
96,Fresno State,,Ella Rud,Jr.,"Gilbert, Ariz.",Perry HS,,6' 0'',OH,8,https://gobulldogs.com/sports/womens-volleyball/roster/ella-rud/14193,2023
96,Fresno State,,Jayden Xiong,Fr.,"Clovis, Calif.",Clovis East,,5' 3'',L/DS,9,https://gobulldogs.com/sports/womens-volleyball/roster/jayden-xiong/14317,2023
96,Fresno State,,Grace Doyle,R-Sr.,"Chandler, Ariz.",Perry HS,,6' 1'',MB,10,https://gobulldogs.com/sports/womens-volleyball/roster/grace-doyle/14184,2023
96,Fresno State,,Kasey Purry,Sr.,"Tucson, Ariz.",Sahuaro HS,,6' 3'',MB,11,https://gobulldogs.com/sports/womens-volleyball/roster/kasey-purry/14192,2023
96,Fresno State,,Dionii Fraga,Fr.,"Sanger, Calif.",Sanger High,,5' 4'',L/DS,12,https://gobulldogs.com/sports/womens-volleyball/roster/dionii-fraga/14315,2023
96,Fresno State,,Mya Sellers,Fr.,"Charlotte, N.C.",East Mecklenburg HS,,6' 1'',MB,17,https://gobulldogs.com/sports/womens-volleyball/roster/mya-sellers/14318,2023
96,Fresno State,,Ella Smith,Fr.,"Corvallis, Ore.",Corvallis HS,,6' 2'',MB,18,https://gobulldogs.com/sports/womens-volleyball/roster/ella-smith/14316,2023
96,Fresno State,,Maja Malczewska,Jr.,"Gdansk, Poland",I Liceum ogólnoksztalcace im. Jaroslawa Dabrowskiego,,6' 0'',OH,22,https://gobulldogs.com/sports/womens-volleyball/roster/maja-malczewska/14191,2023
96,Fresno State,,Jenna Legault,R-Fr.,"Bothell, Wash.",Bothell,,6' 0'',OH,23,https://gobulldogs.com/sports/womens-volleyball/roster/jenna-legault/14189,2023
301,Illinois,,KENNEDY COLLINS,Gr.,"Zion, Ill.",Zion-Benton HS,,"6'3""",Middle Blocker,1,https://fightingillini.com/sports/womens-volleyball/roster/kennedy-collins/13593,2023
301,Illinois,,LILY BARRY,Fr.,"Emden, Ill.",University HS,,"5'6""",Libero/Defensive Specialist,3,https://fightingillini.com/sports/womens-volleyball/roster/lily-barry/13599,2023
301,Illinois,,BIANCA MAY,R-Fr.,"Orland Park, Ill.",Carl Sandburg HS,,"5'8""",Setter,4,https://fightingillini.com/sports/womens-volleyball/roster/bianca-may/13595,2023
301,Illinois,,TAYLOR DE BOER,Fr.,"Kelowna, British Columbia",Okanagan Mission Secondary School,,"6'4""",Outside Hitter/Opposite,5,https://fightingillini.com/sports/womens-volleyball/roster/taylor-de-boer/13601,2023
301,Illinois,,SARAH BINGHAM,R-So.,"Fairway, Kan.",Shawnee Mission East HS,,"6'3""",Middle Blocker/Outside Hitter,7,https://fightingillini.com/sports/womens-volleyball/roster/sarah-bingham/13589,2023
301,Illinois,,KAYLA BURBAGE,Jr.,"Clayton, N.C.",Clayton HS,Missouri,"6'4""",Opposite/Outside Hitter,9,https://fightingillini.com/sports/womens-volleyball/roster/kayla-burbage/13592,2023
301,Illinois,,CAROLINE BARNES,Jr.,"Naperville, Ill.",Benet Academy,,"5'11""",Libero/Defensive Specialist,10,https://fightingillini.com/sports/womens-volleyball/roster/caroline-barnes/13588,2023
301,Illinois,,CARI BOHM,R-Fr.,"Ann Arbor, Mich.",Skyline HS,,"6'4""",Middle Blocker,11,https://fightingillini.com/sports/womens-volleyball/roster/cari-bohm/13590,2023
301,Illinois,,RAINA TERRY,Sr.,"Marengo, Ohio",Highland HS,,"6'3""",Outside Hitter,12,https://fightingillini.com/sports/womens-volleyball/roster/raina-terry/13598,2023
301,Illinois,,JESSICA NUNGE,5th,"Newburgh, Ind.",Castle HS,Florida State,"6'2""",Outside Hitter/Opposite,14,https://fightingillini.com/sports/womens-volleyball/roster/jessica-nunge/14184,2023
301,Illinois,,GABBY DEAN,Fr.,"Columbus, Ind.",Columbus East HS,,"6'4""",Middle Blocker,15,https://fightingillini.com/sports/womens-volleyball/roster/gabby-dean/13910,2023
301,Illinois,,SOPHIE STEPHENSON,R-Fr.,"Seattle, Wash.",The Bush School,,"6'2""",Outside Hitter,16,https://fightingillini.com/sports/womens-volleyball/roster/sophie-stephenson/13597,2023
301,Illinois,,VANESSA PAN,Gr.,"San Mateo, Calif.",Notre Dame HS,Columbia,"5'7""",Defensive Specialist/Libero,17,https://fightingillini.com/sports/womens-volleyball/roster/vanessa-pan/13912,2023
301,Illinois,,MAYA IMOTO-EAKIN,Fr.,"Honolulu, Hawaii",'Iolani School,,"5'9""",Setter,19,https://fightingillini.com/sports/womens-volleyball/roster/maya-imoto-eakin/13911,2023
301,Illinois,,MADDIE LLEWELLYN,So.,"Columbia, Mo.",Rock Bridge HS,,"5'7""",Defensive Specialist,21,https://fightingillini.com/sports/womens-volleyball/roster/maddie-llewellyn/14011,2023
301,Illinois,,BROOKE MOSHER,R-So.,"Waterloo, Wis.",Waterloo HS,,"6'0""",Setter,22,https://fightingillini.com/sports/womens-volleyball/roster/brooke-mosher/13596,2023
306,Indiana,,Carly Mills,Jr.,"Fishers, Ind.",Hamilton Southeastern,,5' 7'',Defensive Specialist,2,https://iuhoosiers.com/sports/womens-volleyball/roster/carly-mills%20/17612,2023
306,Indiana,,Candela Alonso-Corcelles,So.,"Madrid, Spain",CV Alcobendas,,6' 2'',Outside Hitter,3,https://iuhoosiers.com/sports/womens-volleyball/roster/candela-alonso-corcelles/17602,2023
306,Indiana,,Mady Saris,Jr.,"Burlington, Ontario, Canada",Notre Dame Catholic Secondary,,6' 1'',Outside Hitter,4,https://iuhoosiers.com/sports/womens-volleyball/roster/mady%20-saris%20%20/17614,2023
306,Indiana,,Elle Hillers,Sr.,"Silverdale, Wash.",Curtis,,6' 3'',Middle Blocker,5,https://iuhoosiers.com/sports/womens-volleyball/roster/elle-hillers/17607,2023
306,Indiana,,Kenzie Daffinee,Jr.,"Westfield, Ind.",Westfield,,6' 0'',Outside Hitter,6,https://iuhoosiers.com/sports/womens-volleyball/roster/kenzie-daffinee/17603,2023
306,Indiana,,Natalia Hagopian,R-Fr.,"Laguna Beach, Calif.",Laguna Beach,,5' 10'',Setter,7,https://iuhoosiers.com/sports/womens-volleyball/roster/natalia-hagopian/17609,2023
306,Indiana,,Luca Fickell,Fr.,"Cincinnati, Ohio",St. Ursula Academy,,6' 1'',Setter,8,https://iuhoosiers.com/sports/womens-volleyball/roster/luca-fickell/17616,2023
306,Indiana,,Melisa Ilter,So.,"Bursa, Turkey",Fenerbahçe Terrazzo,,6' 4'',Right Side,9,https://iuhoosiers.com/sports/womens-volleyball/roster/melisa-ilter/17608,2023
306,Indiana,,Camryn Haworth,Jr.,"Fishers, Ind.",Fishers,,5' 10'',Setter,10,https://iuhoosiers.com/sports/womens-volleyball/roster/camryn%20-haworth/17606,2023
306,Indiana,,Ava Vickers,Fr.,"Fishers, Ind.",Fishers,,6' 0'',Middle Blocker,11,https://iuhoosiers.com/sports/womens-volleyball/roster/ava-vickers/17617,2023
306,Indiana,,Grae Gosnell,Sr.,"Charleston, S.C.",Wando,,5' 11'',Outside Hitter/Defensive Specialist,12,https://iuhoosiers.com/sports/womens-volleyball/roster/grae-gosnell/17605,2023
306,Indiana,,Avry Tatum,So.,"Solana Beach, Calif.",La Costa Canyon,,6' 2'',Opposite/Middle Blocker,13,https://iuhoosiers.com/sports/womens-volleyball/roster/avry-tatum/17690,2023
306,Indiana,,Savannah Kjolhede,Sr.,"Colleyville, Texas",Grapevine,,6' 3'',Middle Blocker,15,https://iuhoosiers.com/sports/womens-volleyball/roster/savannah-kjolhede/17610,2023
306,Indiana,,Morgan Geddes,Sr.,"Grove City, Ohio",Central Crossing,,6' 2'',Outside Hitter,16,https://iuhoosiers.com/sports/womens-volleyball/roster/morgan-geddes/17604,2023
306,Indiana,,Kaley Rammelsberg,Gr.,"Westerville, Ohio",Big Walnut,,6' 2'',Middle Blocker,18,https://iuhoosiers.com/sports/womens-volleyball/roster/kaley-rammelsberg/17613,2023
306,Indiana,,Isa Lopez,Sr.,"Richardson, Texas",Ursuline Academy,,5' 6'',Defensive Specialist,22,https://iuhoosiers.com/sports/womens-volleyball/roster/isa-lopez/17611,2023
306,Indiana,,Ramsey Gary,Fr.,"Pendleton, Ind.",Pendleton Heights,,5' 7'',Libero,32,https://iuhoosiers.com/sports/womens-volleyball/roster/ramsey%20-gary/17615,2023
355,Liberty,,Kate Curtis,So.,"Anderson, S.C.",T.L. Hanna HS,Auburn,5' 5'',DS/L,0,https://libertyflames.com/sports/womens-volleyball/roster/kate-curtis/14313,2023
355,Liberty,,Erica Lowery,Sr.,"Cypress, Texas",Langham Creek HS,Texas A&M,5' 6'',DS/L,1,https://libertyflames.com/sports/womens-volleyball/roster/erica-lowery/13054,2023
355,Liberty,,Zoi Sherolli,Sr.,"Athens, Greece",Moraitis School,Green Bay,5' 11'',OH,2,https://libertyflames.com/sports/womens-volleyball/roster/zoi-sherolli/14311,2023
355,Liberty,,Brooke Elliott,So.,"Fishers, Ind.",Hamilton Southeastern HS,,6' 1'',MB/RS,5,https://libertyflames.com/sports/womens-volleyball/roster/brooke%20-elliott/13050,2023
355,Liberty,,Kate Phillips,Jr.,"Encinitas, Calif.",Santa Fe Christian School,,6' 0'',OH,6,https://libertyflames.com/sports/womens-volleyball/roster/kate-phillips/12719,2023
355,Liberty,,Julia Mangum,R-Jr.,"Jacksonville, Fla.",Home School,,6' 2'',MB,7,https://libertyflames.com/sports/womens-volleyball/roster/julia%20-mangum/757,2023
355,Liberty,,Madigan Faircloth,So.,"Inwood, W.Va.",Musselman HS,,5' 4'',DS/L,9,https://libertyflames.com/sports/womens-volleyball/roster/madigan-faircloth/13061,2023
355,Liberty,,Kamryn Bacus,Sr.,"Edmond, Okla.",Edmond North HS,Lipscomb,6' 0'',OH,10,https://libertyflames.com/sports/womens-volleyball/roster/kamryn-bacus/13058,2023
355,Liberty,,Kalin Hubbard,R-Fr.,"Pembroke Pines, Fla.",St. Thomas Aquinas HS,,6' 2'',MB,11,https://libertyflames.com/sports/womens-volleyball/roster/kalin-hubbard/13056,2023
355,Liberty,,Taylor Bates,R-Fr.,"Pompano Beach, Fla.",Calvary Christian Academy,,5' 11'',OH,12,https://libertyflames.com/sports/womens-volleyball/roster/taylor-bates/13065,2023
355,Liberty,,Abby Weaver,R-Fr.,"Shipshewana, Ind.",Home School,,5' 8'',OH/DS,13,https://libertyflames.com/sports/womens-volleyball/roster/abby-weaver/13048,2023
355,Liberty,,Charli Morris,Fr.,"Lugoff, S.C.",Lugoff-Elgin HS,,6' 3'',S,15,https://libertyflames.com/sports/womens-volleyball/roster/charli-morris/14312,2023
355,Liberty,,Delaney Dilfer,Sr.,"Austin, Texas",Vandegrift HS,Lipscomb,5' 9'',S,16,https://libertyflames.com/sports/womens-volleyball/roster/delaney-dilfer/13052,2023
355,Liberty,,Ananda Patterson,Sr.,"Glen Ellyn, Ill.",Glenbard West HS,Campbell,5' 10'',MB,19,https://libertyflames.com/sports/womens-volleyball/roster/ananda-patterson/14314,2023
355,Liberty,,Sydney Whitfield,R-Fr.,"Magonlia, Texas",Concordia Lutheran HS,,5' 10'',OH,21,https://libertyflames.com/sports/womens-volleyball/roster/sydney-whitfield/13063,2023
355,Liberty,,Madison Blane,Jr.,"Montgomery, Texas",Lake Creek HS,,6' 2'',MB,23,https://libertyflames.com/sports/womens-volleyball/roster/madison-blane/12723,2023
355,Liberty,,Lily Wagner,Fr.,"Germantown, Wis.",Germantown HS,,5' 11'',OH,34,https://libertyflames.com/sports/womens-volleyball/roster/lily%20-wagner/14315,2023
392,Maryland,,Samantha Schnitta,Sr.,"Overland Park, KS",Blue Valley Southwest,Ole Miss,6' 0'',PH,1,https://umterps.com/sports/womens-volleyball/roster/samantha-schnitta/10956,2023
392,Maryland,,Laila Ivey,So.,"Annapolis, MD",Indian Creek Upper School,,6' 1'',OH,2,https://umterps.com/sports/womens-volleyball/roster/laila-ivey/10950,2023
392,Maryland,,Erin Morrissey,R-Jr.,"Tampa, FL",Plant,,6' 1'',OH,3,https://umterps.com/sports/womens-volleyball/roster/erin-morrissey/10951,2023
392,Maryland,,Lilly Gunter,Sr.,"Oviedo, FL",Oviedo,Mississippi State,5' 8'',L,4,https://umterps.com/sports/womens-volleyball/roster/lilly-gunter/10957,2023
392,Maryland,,Alex McGillivray,Fr.,"Solana Beach, CA",Torrey Pines,,5' 8'',DS,5,https://umterps.com/sports/womens-volleyball/roster/alex-mcgillivray/12175,2023
