"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","height_ft","height_in","total_inches","primary_position","secondary_position","position_full","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
796,"Wisconsin",12066,"Devyn Robinson","Senior","Ankeny","Iowa","Ankeny Centennial",,"6'2""","Middle","10","https://www.uwbadgers.com/sports/womens-volleyball/roster/devyn-robinson/12066","2023",6,2,74,"MB",,"MB","Senior",0,"Ankeny Centennial","ANKENY, IOWA","IA","USA"
796,"Wisconsin",12055,"Izzy Ashburn","Graduate Student","Dayton","Minn","Champlin Park",,"5'11""","Setter","11","https://www.uwbadgers.com/sports/womens-volleyball/roster/izzy-ashburn/12055","2023",5,11,71,"S",,"S","Graduate Student",0,"Champlin Park","DAYTON, MINN","MN","USA"
796,"Wisconsin",12069,"Temi Thomas-Ailara","Graduate Student","Glenwood","Ill","Marian Catholic",,"6'2""","Outside","12","https://www.uwbadgers.com/sports/womens-volleyball/roster/temi-thomas-ailara/12069","2023",6,2,74,"OH",,"OH","Graduate Student",0,"Marian Catholic","GLENWOOD, ILL","IL","USA"
796,"Wisconsin",12060,"Sarah Franklin","Senior","Lake Worth","Fla","Lake Worth Christian",,"6'4""","Outside","13","https://www.uwbadgers.com/sports/womens-volleyball/roster/sarah-franklin/12060","2023",6,4,76,"OH",,"OH","Senior",0,"Lake Worth Christian","LAKE WORTH, FLA","FL","USA"
796,"Wisconsin",12067,"Anna Smrek","Junior","Welland","Ontario","Notre Dame College School",,"6'9""","Middle","14","https://www.uwbadgers.com/sports/womens-volleyball/roster/anna-smrek/12067","2023",6,9,81,"MB",,"MB","Junior",0,"Notre Dame College School","WELLAND, ONTARIO",,"CANADA"
796,"Wisconsin",12068,"Ella Wrobel","Sophomore","Plainfield","Ill","Plainfield North",,"6'4""","Outside","17","https://www.uwbadgers.com/sports/womens-volleyball/roster/ella-wrobel/12068","2023",6,4,76,"OH",,"OH","Sophomore",0,"Plainfield North","PLAINFIELD, ILL","IL","USA"
796,"Wisconsin",12061,"Gulce Guctekin","Sophomore","Istanbul","Turkey","Kadikoy Private Atacan",,"5'5""","Libero","21","https://www.uwbadgers.com/sports/womens-volleyball/roster/gulce-guctekin/12061","2023",5,5,65,"L",,"L","Sophomore",0,"Kadikoy Private Atacan","ISTANBUL, TURKEY",,"TURKEY"
796,"Wisconsin",12064,"Julia Orzol","Junior","Olsztyn","Poland","Liceum Ogolnoksztalcace Mistrzostwa Sportowego",,"6'0""","Outside","22","https://www.uwbadgers.com/sports/womens-volleyball/roster/julia-orzol/12064","2023",6,0,72,"OH",,"OH","Junior",0,"Liceum Ogolnoksztalcace Mistrzostwa Sportowego","OLSZTYN, POLAND",,"POLAND"
796,"Wisconsin",12056,"Carter Booth","Sophomore","Denver","Colo","Cherry Creek",,"6'7""","Middle","52","https://www.uwbadgers.com/sports/womens-volleyball/roster/carter-booth/12056","2023",6,7,79,"MB",,"MB","Sophomore",0,"Cherry Creek","DENVER, COLO","CO","USA"
51,"Baylor",,"Harley Kreck","Fr.","Emory","Texas","Rains HS",,"6' 0""","S","1","https://baylorbears.com/sports/womens-volleyball/roster/harley-kreck/12067","2023",6,0,72,"S",,"S","Freshman",0,"Rains HS","EMORY, TEXAS","TX","USA"
51,"Baylor",,"Lauren Briseño","Jr.","San Antonio","Texas","Cornerstone Christian School",,"5' 7""","L/DS","2","https://baylorbears.com/sports/womens-volleyball/roster/lauren-brisentildeo/12053","2023",5,7,67,"L","DS","L/DS","Junior",0,"Cornerstone Christian School","SAN ANTONIO, TEXAS","TX","USA"
51,"Baylor",,"Averi Carlson","So.","Lucas","Texas","Lovejoy HS",,"5' 11""","S","3","https://baylorbears.com/sports/womens-volleyball/roster/averi-carlson/12054","2023",5,11,71,"S",,"S","Sophomore",0,"Lovejoy HS","LUCAS, TEXAS","TX","USA"
51,"Baylor",,"Allie Sczech","So.","Sugarland","Texas","George Ranch HS",,"6' 4""","OPP","4","https://baylorbears.com/sports/womens-volleyball/roster/allie-sczech/12061","2023",6,4,76,"OPP",,"OPP","Sophomore",0,"George Ranch HS","SUGARLAND, TEXAS","TX","USA"
51,"Baylor",,"Kyndal Stowers","Fr.","Denton","Texas","Guyer HS",,"5' 11""","OH","5","https://baylorbears.com/sports/womens-volleyball/roster/kyndal-stowers/12064","2023",5,11,71,"OH",,"OH","Freshman",0,"Guyer HS","DENTON, TEXAS","TX","USA"
51,"Baylor",,"Faith Lynch","Jr.","Magnolia","Texas","Magnolia HS",,"5' 7""","DS","6","https://baylorbears.com/sports/womens-volleyball/roster/faith-lynch/12059","2023",5,7,67,"DS",,"DS","Junior",0,"Magnolia HS","MAGNOLIA, TEXAS","TX","USA"
51,"Baylor",,"Victoria Davis","Fr.","Santa Clarita","Calif","West Ranch HS",,"6' 2""","MB","7","https://baylorbears.com/sports/womens-volleyball/roster/victoria-davis/12066","2023",6,2,74,"MB",,"MB","Freshman",0,"West Ranch HS","SANTA CLARITA, CALIF","CA","USA"
51,"Baylor",,"Brianna Denney","So.","San Marcos","Calif","Santa Fe Christian School",,"5' 11""","S","8","https://baylorbears.com/sports/womens-volleyball/roster/brianna-denney/12056","2023",5,11,71,"S",,"S","Sophomore",0,"Santa Fe Christian School","SAN MARCOS, CALIF","CA","USA"
51,"Baylor",,"Ava Grace Haggard","Jr.","Prosper","Texas","McKinney Christian Academy",,"6' 1""","MB","9","https://baylorbears.com/sports/womens-volleyball/roster/ava-grace-haggard/12057","2023",6,1,73,"MB",,"MB","Junior",0,"McKinney Christian Academy","PROSPER, TEXAS","TX","USA"
51,"Baylor",,"Sophia Keene","So.","The Woodlands","Texas","Concordia Lutheran HS",,"6' 2""","OH","10","https://baylorbears.com/sports/womens-volleyball/roster/sophia-keene/12058","2023",6,2,74,"OH",,"OH","Sophomore",0,"Concordia Lutheran HS","THE WOODLANDS, TEXAS","TX","USA"
51,"Baylor",,"Kendal Murphy","Fr.","Scottsdale","Ariz","Horizon HS",,"6' 3""","OH","11","https://baylorbears.com/sports/womens-volleyball/roster/kendal-murphy/12069","2023",6,3,75,"OH",,"OH","Freshman",0,"Horizon HS","SCOTTSDALE, ARIZ","AZ","USA"
51,"Baylor",,"Joya Screen","Fr.","Dacula","Georgia","North Gwinnett HS",,"6' 3""","MB/OPP","12","https://baylorbears.com/sports/womens-volleyball/roster/joya-screen/12065","2023",6,3,75,"MB","OPP","MB/OPP","Freshman",0,"North Gwinnett HS","DACULA, GA","GA","USA"
51,"Baylor",,"Riley Simpson","R-So.","Colorado Springs","Colo","Rampart HS",,"6' 4""","OH/OPP","13","https://baylorbears.com/sports/womens-volleyball/roster/riley-simpson/12062","2023",6,4,76,"OH","OPP","OH/OPP","Sophomore",1,"Rampart HS","COLORADO SPRINGS, COLO","CO","USA"
51,"Baylor",,"Alexis Dacosta","So.","Katy","Texas","Fulshear HS",,"5' 11""","DS","15","https://baylorbears.com/sports/womens-volleyball/roster/alexis-dacosta/12055","2023",5,11,71,"DS",,"DS","Sophomore",0,"Fulshear HS","KATY, TEXAS","TX","USA"
51,"Baylor",,"Alicia Andrew","R-So.","Ridgefield","Wash","Ridgefield HS",,"6' 3""","MB","18","https://baylorbears.com/sports/womens-volleyball/roster/alicia-andrew/12052","2023",6,3,75,"MB",,"MB","Sophomore",1,"Ridgefield HS","RIDGEFIELD, WASH","WA","USA"
51,"Baylor",,"Manuela Bibinbe","Jr.","Yaounde","Cameroon","Lycée d'Etoug-Ebe","Missouri State West Plains","6' 3""","MB","20","https://baylorbears.com/sports/womens-volleyball/roster/manuela-bibinbe/12063","2023",6,3,75,"MB",,"MB","Junior",0,"Lycée d'Etoug-Ebe","YAOUNDE, CAMEROON",,"CAMEROON"
51,"Baylor",,"Elise McGhee","Jr.","San Antonio","Texas","Clark HS",,"6' 4""","OH","21","https://baylorbears.com/sports/womens-volleyball/roster/elise-mcghee/12060","2023",6,4,76,"OH",,"OH","Junior",0,"Clark HS","SAN ANTONIO, TEXAS","TX","USA"
51,"Baylor",,"Tehani Ulufatu","Fr.","San Francisco","Calif","Marin Catholic HS",,"5' 5""","L/DS","26","https://baylorbears.com/sports/womens-volleyball/roster/tehani-ulufatu/12068","2023",5,5,65,"L","DS","L/DS","Freshman",0,"Marin Catholic HS","SAN FRANCISCO, CALIF","CA","USA"
52,"Bellarmine",8330,"Natalie Bland","Freshman","Aiken","South Carolina","Aiken",,"5'10""","Outside","2","https://www.bellarmine.edu/sports/womens-volleyball/roster/natalie-bland/8330","2023",5,10,70,"OH",,"OH","Freshman",0,"Aiken","AIKEN, SC","SC","USA"
52,"Bellarmine",8319,"Gabby Brissett","Sophomore","Coral Springs","Florida","Calvary Christian Academy",,"5'10""","Right","3","https://www.bellarmine.edu/sports/womens-volleyball/roster/gabby-brissett/8319","2023",5,10,70,"RS",,"RS","Sophomore",0,"Calvary Christian Academy","CORAL SPRINGS, FL","FL","USA"
52,"Bellarmine",8321,"Macie Garrison","Senior","Sellersburg","Indiana","Silver Creek","Jacksonville State","5'9""","Setter","4","https://www.bellarmine.edu/sports/womens-volleyball/roster/macie-garrison/8321","2023",5,9,69,"S",,"S","Senior",0,"Silver Creek","SELLERSBURG, IN","IN","USA"
52,"Bellarmine",8313,"Anna Lococo","Senior","Louisville","Kentucky","Sacred Heart",,"5'5""","Defensive","5","https://www.bellarmine.edu/sports/womens-volleyball/roster/anna-lococo/8313","2023",5,5,65,"DS",,"DS","Senior",0,"Sacred Heart","LOUISVILLE, KY","KY","USA"
52,"Bellarmine",8331,"Anna Purichia","Junior","New Albany","Indiana","Providence","Eastern Kentucky","5'10""","Outside","6","https://www.bellarmine.edu/sports/womens-volleyball/roster/anna-purichia/8331","2023",5,10,70,"OH",,"OH","Junior",0,"Providence","NEW ALBANY, IN","IN","USA"
52,"Bellarmine",8311,"Jayda Harris","Junior","Benton","Kentucky","McCracken County","U.S. Military Academy","6'2""","Middle","8","https://www.bellarmine.edu/sports/womens-volleyball/roster/jayda-harris/8311","2023",6,2,74,"MB",,"MB","Junior",0,"McCracken County","BENTON, KY","KY","USA"
52,"Bellarmine",8332,"Maddie Hagan","Freshman","Louisville","Kentucky","Mercy",,"6'1""","Outside/Right","9","https://www.bellarmine.edu/sports/womens-volleyball/roster/maddie-hagan/8332","2023",6,1,73,"OH","RS","OH/RS","Freshman",0,"Mercy","LOUISVILLE, KY","KY","USA"
52,"Bellarmine",8317,"Bailey Venard","Senior","Cincinnati","Ohio","St. Ursula",,"5'10""","Outside","11","https://www.bellarmine.edu/sports/womens-volleyball/roster/bailey-venard/8317","2023",5,10,70,"OH",,"OH","Senior",0,"St. Ursula","CINCINNATI, OH","OH","USA"
52,"Bellarmine",8327,"Kylie VanHoy","Sophomore","Loogootee","Indiana","Loogootee",,"5'10""","Setter/Opposite","12","https://www.bellarmine.edu/sports/womens-volleyball/roster/kylie-vanhoy/8327","2023",5,10,70,"S","OPP","S/OPP","Sophomore",0,"Loogootee","LOOGOOTEE, IN","IN","USA"
52,"Bellarmine",8318,"Hallie Westmeyer","Junior","Troy","Ohio","Troy High School",,"6'0""","Middle","13","https://www.bellarmine.edu/sports/womens-volleyball/roster/hallie-westmeyer/8318","2023",6,0,72,"MB",,"MB","Junior",0,"Troy High School","TROY, OH","OH","USA"
52,"Bellarmine",8309,"Morgan Caba","Sophomore","Georgetown","Kentucky","Great Crossing",,"5'6""","Defensive","17","https://www.bellarmine.edu/sports/womens-volleyball/roster/morgan-caba/8309","2023",5,6,66,"DS",,"DS","Sophomore",0,"Great Crossing","GEORGETOWN, KY","KY","USA"
52,"Bellarmine",8315,"Ashley Nordmann","Junior","DeWitt","Michigan","Lansing Christian High School",,"6'0""","Middle","18","https://www.bellarmine.edu/sports/womens-volleyball/roster/ashley-nordmann/8315","2023",6,0,72,"MB",,"MB","Junior",0,"Lansing Christian High School","DEWITT, MI","MI","USA"
52,"Bellarmine",8325,"Tessa Nauert","Sophomore","Louisville","Kentucky","Whitefield Academy",,"5'4""","Defensive","19","https://www.bellarmine.edu/sports/womens-volleyball/roster/tessa-nauert/8325","2023",5,4,64,"DS",,"DS","Sophomore",0,"Whitefield Academy","LOUISVILLE, KY","KY","USA"
52,"Bellarmine",8333,"MaryAnn O'Toole","Graduate Student","Louisville","Kentucky","Assumption","Xavier","6'0""","Outside","21","https://www.bellarmine.edu/sports/womens-volleyball/roster/maryann-o-toole/8333","2023",6,0,72,"OH",,"OH","Graduate Student",0,"Assumption","LOUISVILLE, KY","KY","USA"
52,"Bellarmine",8334,"Jess Schmidt","Freshman","Glen Ellyn","Illinois","St. Francis",,"6'5""","Middle","23","https://www.bellarmine.edu/sports/womens-volleyball/roster/jess-schmidt/8334","2023",6,5,77,"MB",,"MB","Freshman",0,"St. Francis","GLEN ELLYN, IL","IL","USA"
52,"Bellarmine",8335,"Mara Perry","Senior","Muncie","Indiana","Indiana Academy for Science, Mathematics, and Humanities","Virginia Tech","5'9""","Defensive","24","https://www.bellarmine.edu/sports/womens-volleyball/roster/mara-perry/8335","2023",5,9,69,"DS",,"DS","Senior",0,"Indiana Academy for Science, Mathematics, and Humanities","MUNCIE, IN","IN","USA"
14927,"Belmont",3777,"Connie Kofoed","Freshman","Charlotte","NC.","Charlotte Christian School",,"6'0""","Outside","1","https://www.belmontbruins.com/sports/womens-volleyball/roster/connie-kofoed/3777","2023",6,0,72,"OH",,"OH","Freshman",0,"Charlotte Christian School","CHARLOTTE, NC","NC","USA"
14927,"Belmont",3628,"Rachel McBride","Senior","Decatur","Ind","Bellmont HS",,"5'7""","Libero/Defensive","2","https://www.belmontbruins.com/sports/womens-volleyball/roster/rachel-mcbride/3628","2023",5,7,67,"L","DS","L/DS","Senior",0,"Bellmont HS","DECATUR, IND","IN","USA"
14927,"Belmont",3626,"Brenna Kauffeld","Redshirt Freshman","Ashville","Ohio","Teays Valley HS",,"5'10""","Outside","3","https://www.belmontbruins.com/sports/womens-volleyball/roster/brenna-kauffeld/3626","2023",5,10,70,"OH",,"OH","Freshman",1,"Teays Valley HS","ASHVILLE, OHIO","OH","USA"
14927,"Belmont",3652,"Kamryn Olson","Senior","LaSalle","Ill","LaSalle-Peru HS","Central Michigan","5'8""","S","4","https://www.belmontbruins.com/sports/womens-volleyball/roster/kamryn-olson/3652","2023",5,8,68,"S",,"S","Senior",0,"LaSalle-Peru HS","LASALLE, ILL","IL","USA"
14927,"Belmont",3629,"Ally Peterson","Senior","Kenyon","Minn","Kenyon-Wanamingo HS",,"5'10""","Outside","5","https://www.belmontbruins.com/sports/womens-volleyball/roster/ally-peterson/3629","2023",5,10,70,"OH",,"OH","Senior",0,"Kenyon-Wanamingo HS","KENYON, MINN","MN","USA"
14927,"Belmont",3622,"Kristen Clemons","Junior","Louisville","Kentucky","Sacred Heart Academy",,"6'1""","Middle","8","https://www.belmontbruins.com/sports/womens-volleyball/roster/kristen-clemons/3622","2023",6,1,73,"MB",,"MB","Junior",0,"Sacred Heart Academy","LOUISVILLE, KY","KY","USA"
14927,"Belmont",3635,"Emily Warmenhoven","Redshirt Freshman","West Linn","Ore","West Linn HS",,"5'11""","Outside","9","https://www.belmontbruins.com/sports/womens-volleyball/roster/emily-warmenhoven/3635","2023",5,11,71,"OH",,"OH","Freshman",1,"West Linn HS","WEST LINN, ORE","OR","USA"
14927,"Belmont",3627,"Lilly Lutz","Sophomore","Greenfield","Wisc","Catholic Memorial HS",,"5'6""","Defensive","10","https://www.belmontbruins.com/sports/womens-volleyball/roster/lilly-lutz/3627","2023",5,6,66,"DS",,"DS","Sophomore",0,"Catholic Memorial HS","GREENFIELD, WISC","WI","USA"
14927,"Belmont",3633,"Mary Smith","Sophomore","Cleveland","Tenn","Cleveland HS",,"5'10""","Right","11","https://www.belmontbruins.com/sports/womens-volleyball/roster/mary-smith/3633","2023",5,10,70,"RS",,"RS","Sophomore",0,"Cleveland HS","CLEVELAND, TENN","TN","USA"
14927,"Belmont",3624,"Brooke Gilleland","Sophomore","Murfreesboro","Tenn","Siegel HS",,"5'11""","Outside","12","https://www.belmontbruins.com/sports/womens-volleyball/roster/brooke-gilleland/3624","2023",5,11,71,"OH",,"OH","Sophomore",0,"Siegel HS","MURFREESBORO, TENN","TN","USA"
14927,"Belmont",3778,"Anna Supe","Freshman","Indianapolis","Ind","Park Tudor School",,"5'10""","Outside","13","https://www.belmontbruins.com/sports/womens-volleyball/roster/anna-supe/3778","2023",5,10,70,"OH",,"OH","Freshman",0,"Park Tudor School","INDIANAPOLIS, IND","IN","USA"
14927,"Belmont",3630,"Izzy Schauer","Senior","Watertown","Wisc","Watertown HS",,"5'8""","Setter","14","https://www.belmontbruins.com/sports/womens-volleyball/roster/izzy-schauer/3630","2023",5,8,68,"S",,"S","Senior",0,"Watertown HS","WATERTOWN, WISC","WI","USA"
14927,"Belmont",3636,"Sydney Willis","Senior","Old Hickory","Tenn","Donelson Christian Academy",,"6'2""","Middle","16","https://www.belmontbruins.com/sports/womens-volleyball/roster/sydney-willis/3636","2023",6,2,74,"MB",,"MB","Senior",0,"Donelson Christian Academy","OLD HICKORY, TENN","TN","USA"
14927,"Belmont",3625,"Elizabeth Godfrey","Junior","Elizabethtown","Kentucky","Elizabethtown HS",,"5'9""","Libero/Defensive","17","https://www.belmontbruins.com/sports/womens-volleyball/roster/elizabeth-godfrey/3625","2023",5,9,69,"L","DS","L/DS","Junior",0,"Elizabethtown HS","ELIZABETHTOWN, KY","KY","USA"
14927,"Belmont",3631,"Erina Shin","Junior","Nashville","Tenn","Ensworth HS",,"5'10""","Setter","18","https://www.belmontbruins.com/sports/womens-volleyball/roster/erina-shin/3631","2023",5,10,70,"S",,"S","Junior",0,"Ensworth HS","NASHVILLE, TENN","TN","USA"
14927,"Belmont",3634,"Missy Sterkel","Junior","Chesterland","Ohio","Notre Dame Cathedral Latin",,"6'0""","Outside","19","https://www.belmontbruins.com/sports/womens-volleyball/roster/missy-sterkel/3634","2023",6,0,72,"OH",,"OH","Junior",0,"Notre Dame Cathedral Latin","CHESTERLAND, OHIO","OH","USA"
14927,"Belmont",3632,"Laura Shoopman","Senior","Salem","Wisc","Westosha Central HS","Oral Roberts","6'2""","Right","20","https://www.belmontbruins.com/sports/womens-volleyball/roster/laura-shoopman/3632","2023",6,2,74,"RS",,"RS","Senior",0,"Westosha Central HS","SALEM, WISC","WI","USA"
14927,"Belmont",4002,"Ezgi Dokuzlar","Graduate Student","Ankara","Turkey","Ayseabla College","Chicago State","6'5""","Opposite/Middle","22","https://www.belmontbruins.com/sports/womens-volleyball/roster/ezgi-dokuzlar/4002","2023",6,5,77,"OPP","MB","OPP/MB","Graduate Student",0,"Ayseabla College","ANKARA, TURKEY",,"TURKEY"
14927,"Belmont",3779,"Alex Williams","Freshman","Wilson","NC.","James B. Hunt HS",,"6'0""","Middle","53","https://www.belmontbruins.com/sports/womens-volleyball/roster/alex-williams/3779","2023",6,0,72,"MB",,"MB","Freshman",0,"James B. Hunt HS","WILSON, NC","NC","USA"
107,"California",22684,"Sophia Johnson","Freshman","Wayzata","Minn","Wayzata",,"5'9""","Libero","2","https://www.calbears.com/sports/womens-volleyball/roster/sophia-johnson/22684","2023",5,9,69,"L",,"L","Freshman",0,"Wayzata","WAYZATA, MINN","MN","USA"
107,"California",22681,"Maggie Li","Freshman","Beijing","China","The Experimental High School",,"6'3""","Outside","3","https://www.calbears.com/sports/womens-volleyball/roster/maggie-li/22681","2023",6,3,75,"OH",,"OH","Freshman",0,"The Experimental High School","BEIJING, CHINA",,"CHINA"
107,"California",22676,"Paige Morningstar","Redshirt Sophomore","Pittsburgh","Penn","North Allegheny/Louisville",,"6'0""","Setter","4","https://www.calbears.com/sports/womens-volleyball/roster/paige-morningstar/22676","2023",6,0,72,"S",,"S","Sophomore",1,"North Allegheny/Louisville","PITTSBURGH, PENN","PA","USA"
107,"California",22670,"Mikayla Hayden","Sophomore","Buford","Georgia","Buford",,"6'1""","Middle","7","https://www.calbears.com/sports/womens-volleyball/roster/mikayla-hayden/22670","2023",6,1,73,"MB",,"MB","Sophomore",0,"Buford","BUFORD, GA","GA","USA"
107,"California",22669,"Ellie Hamm","Junior","Merced","Calif","Merced",,"6'4""","Middle","9","https://www.calbears.com/sports/womens-volleyball/roster/ellie-hamm/22669","2023",6,4,76,"MB",,"MB","Junior",0,"Merced","MERCED, CALIF","CA","USA"
107,"California",22677,"Sarah Schrag","Junior","San Diego","Calif","The Bishop's School",,"5'9""","Libero","10","https://www.calbears.com/sports/womens-volleyball/roster/sarah-schrag/22677","2023",5,9,69,"L",,"L","Junior",0,"The Bishop's School","SAN DIEGO, CALIF","CA","USA"
107,"California",22671,"Kendall Jensen","Senior","Burbank","Calif","Village Christian",,"5'8""","Setter","11","https://www.calbears.com/sports/womens-volleyball/roster/kendall-jensen/22671","2023",5,8,68,"S",,"S","Senior",0,"Village Christian","BURBANK, CALIF","CA","USA"
107,"California",22672,"Natalie Lau","Sophomore","San Francisco","Calif","St. Ignatius",,"6'0""","Setter","12","https://www.calbears.com/sports/womens-volleyball/roster/natalie-lau/22672","2023",6,0,72,"S",,"S","Sophomore",0,"St. Ignatius","SAN FRANCISCO, CALIF","CA","USA"
107,"California",22668,"Tara DeSa","Senior","Mililani","Hawai'i","Kamehameha",,"5'5""","Libero","13","https://www.calbears.com/sports/womens-volleyball/roster/tara-desa/22668","2023",5,5,65,"L",,"L","Senior",0,"Kamehameha","MILILANI, HAWAI'I",,"USA"
